request_id,sample_id,domain,phase,delta,candidate_count,baseline,n_forecasts,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,candidate_amplification,candidate_set_fraction
1,wikitext2-00032,general,decode,3,8,learned,336,0.9739583333333334,0.4869791666666667,0.9798322405133929,0.9017857142857143,2.0,0.25
2,gsm8k-00041,math,decode,1,8,learned,368,0.8933423913043478,0.4466711956521739,0.908858589504076,0.6793478260869565,2.0,0.25
2,gsm8k-00041,math,decode,2,8,learned,352,0.8955965909090909,0.44779829545454547,0.9110010320490057,0.6931818181818182,2.0,0.25
2,gsm8k-00041,math,decode,3,8,learned,336,0.890625,0.4453125,0.9061192103794643,0.6726190476190477,2.0,0.25
3,mt_bench-35264271,conversation,decode,1,8,learned,368,0.8709239130434783,0.43546195652173914,0.8881942085597826,0.6195652173913043,2.0,0.25
3,mt_bench-35264271,conversation,decode,2,8,learned,352,0.8494318181818182,0.4247159090909091,0.8645435680042614,0.5767045454545454,2.0,0.25
3,mt_bench-35264271,conversation,decode,3,8,learned,336,0.8467261904761905,0.42336309523809523,0.8601422991071429,0.5625,2.0,0.25
4,wikitext2-00037,general,decode,1,8,learned,368,0.9789402173913043,0.48947010869565216,0.9845541249150815,0.9266304347826086,2.0,0.25
4,wikitext2-00037,general,decode,2,8,learned,352,0.9801136363636364,0.4900568181818182,0.9847120805220171,0.9289772727272727,2.0,0.25
4,wikitext2-00037,general,decode,3,8,learned,336,0.9761904761904762,0.4880952380952381,0.9814845493861607,0.9107142857142857,2.0,0.25
5,humaneval-HumanEval_38,code,decode,1,8,learned,368,0.9144021739130435,0.45720108695652173,0.9262191109035326,0.7255434782608695,2.0,0.25
5,humaneval-HumanEval_38,code,decode,2,8,learned,352,0.9012784090909091,0.45063920454545453,0.9145119406960227,0.7017045454545454,2.0,0.25
5,humaneval-HumanEval_38,code,decode,3,8,learned,336,0.8883928571428571,0.44419642857142855,0.9011782691592262,0.6785714285714286,2.0,0.25
6,gsm8k-00040,math,decode,1,8,learned,368,0.9123641304347826,0.4561820652173913,0.927565864894701,0.7228260869565217,2.0,0.25
6,gsm8k-00040,math,decode,2,8,learned,352,0.8899147727272727,0.44495738636363635,0.9082100608132102,0.6789772727272727,2.0,0.25
6,gsm8k-00040,math,decode,3,8,learned,336,0.8876488095238095,0.44382440476190477,0.905975341796875,0.6755952380952381,2.0,0.25
7,wikitext2-00043,general,decode,1,8,learned,368,0.9680706521739131,0.48403532608695654,0.975388236667799,0.8858695652173914,2.0,0.25
7,wikitext2-00043,general,decode,2,8,learned,352,0.9751420454545454,0.4875710227272727,0.9804978804154829,0.90625,2.0,0.25
7,wikitext2-00043,general,decode,3,8,learned,336,0.96875,0.484375,0.9754813058035714,0.8869047619047619,2.0,0.25
8,mt_bench-30350920,conversation,decode,1,8,learned,368,0.8790760869565217,0.43953804347826086,0.898026176120924,0.6358695652173914,2.0,0.25
8,mt_bench-30350920,conversation,decode,2,8,learned,352,0.8849431818181818,0.4424715909090909,0.9007720947265625,0.6448863636363636,2.0,0.25
8,mt_bench-30350920,conversation,decode,3,8,learned,336,0.8675595238095238,0.4337797619047619,0.8851899646577381,0.6011904761904762,2.0,0.25
9,gsm8k-00047,math,decode,1,8,learned,368,0.9320652173913043,0.46603260869565216,0.9470692510190217,0.7690217391304348,2.0,0.25
9,gsm8k-00047,math,decode,2,8,learned,352,0.921875,0.4609375,0.9397680109197443,0.7386363636363636,2.0,0.25
9,gsm8k-00047,math,decode,3,8,learned,336,0.9047619047619048,0.4523809523809524,0.9238571893601191,0.7053571428571429,2.0,0.25
10,mt_bench-50530142,conversation,decode,1,8,learned,368,0.8410326086956522,0.4205163043478261,0.8648469344429348,0.532608695652174,2.0,0.25
10,mt_bench-50530142,conversation,decode,2,8,learned,352,0.8068181818181818,0.4034090909090909,0.8338997580788352,0.4914772727272727,2.0,0.25
10,mt_bench-50530142,conversation,decode,3,8,learned,336,0.7901785714285714,0.3950892857142857,0.8161911737351191,0.4523809523809524,2.0,0.25
11,humaneval-HumanEval_56,code,decode,1,8,learned,368,0.9252717391304348,0.4626358695652174,0.9392408288043478,0.7635869565217391,2.0,0.25
11,humaneval-HumanEval_56,code,decode,2,8,learned,352,0.9197443181818182,0.4598721590909091,0.9320109974254261,0.7585227272727273,2.0,0.25
11,humaneval-HumanEval_56,code,decode,3,8,learned,336,0.8950892857142857,0.44754464285714285,0.9078558058965773,0.7023809523809523,2.0,0.25
12,mt_bench-32663300,conversation,decode,1,8,learned,368,0.8940217391304348,0.4470108695652174,0.9064914869225543,0.6521739130434783,2.0,0.25
12,mt_bench-32663300,conversation,decode,2,8,learned,352,0.8721590909090909,0.43607954545454547,0.8840512362393466,0.6306818181818182,2.0,0.25
12,mt_bench-32663300,conversation,decode,3,8,learned,336,0.8459821428571429,0.42299107142857145,0.8629208519345238,0.5386904761904762,2.0,0.25
13,gsm8k-00042,math,decode,1,8,learned,368,0.9069293478260869,0.45346467391304346,0.9241717794667119,0.7010869565217391,2.0,0.25
13,gsm8k-00042,math,decode,2,8,learned,352,0.8948863636363636,0.4474431818181818,0.9115780917080966,0.6846590909090909,2.0,0.25
13,gsm8k-00042,math,decode,3,8,learned,336,0.8869047619047619,0.44345238095238093,0.9020022437686012,0.6666666666666666,2.0,0.25
14,wikitext2-00040,general,decode,1,8,learned,368,0.9653532608695652,0.4826766304347826,0.973038383152174,0.8804347826086957,2.0,0.25
14,wikitext2-00040,general,decode,2,8,learned,352,0.9723011363636364,0.4861505681818182,0.9783408425071023,0.9034090909090909,2.0,0.25
14,wikitext2-00040,general,decode,3,8,learned,336,0.9605654761904762,0.4802827380952381,0.9689796084449405,0.8690476190476191,2.0,0.25
15,gsm8k-00036,math,decode,1,8,learned,368,0.9008152173913043,0.45040760869565216,0.9208413828974185,0.7010869565217391,2.0,0.25
15,gsm8k-00036,math,decode,2,8,learned,352,0.9090909090909091,0.45454545454545453,0.9258381236683239,0.7272727272727273,2.0,0.25
15,gsm8k-00036,math,decode,3,8,learned,336,0.8928571428571429,0.44642857142857145,0.9106634230840773,0.6696428571428571,2.0,0.25
16,humaneval-HumanEval_4,code,decode,1,8,learned,368,0.8933423913043478,0.4466711956521739,0.9086635423743207,0.6657608695652174,2.0,0.25
16,humaneval-HumanEval_4,code,decode,2,8,learned,352,0.8828125,0.44140625,0.8983723033558239,0.6761363636363636,2.0,0.25
16,humaneval-HumanEval_4,code,decode,3,8,learned,336,0.8802083333333334,0.4401041666666667,0.8954235258556548,0.6607142857142857,2.0,0.25
17,wikitext2-00045,general,decode,1,8,learned,368,0.9789402173913043,0.48947010869565216,0.9848898182744565,0.9211956521739131,2.0,0.25
17,wikitext2-00045,general,decode,2,8,learned,352,0.9836647727272727,0.49183238636363635,0.9872589111328125,0.9375,2.0,0.25
17,wikitext2-00045,general,decode,3,8,learned,336,0.9739583333333334,0.4869791666666667,0.9796462286086309,0.9107142857142857,2.0,0.25
18,wikitext2-00036,general,decode,1,8,learned,368,0.9809782608695652,0.4904891304347826,0.9860627547554348,0.9293478260869565,2.0,0.25
18,wikitext2-00036,general,decode,2,8,learned,352,0.9794034090909091,0.48970170454545453,0.9842487681995739,0.9232954545454546,2.0,0.25
18,wikitext2-00036,general,decode,3,8,learned,336,0.9709821428571429,0.48549107142857145,0.9773545038132441,0.8958333333333334,2.0,0.25
19,gsm8k-00038,math,decode,1,8,learned,368,0.8974184782608695,0.44870923913043476,0.9181890073029891,0.6711956521739131,2.0,0.25
19,gsm8k-00038,math,decode,2,8,learned,352,0.8934659090909091,0.44673295454545453,0.9114560213955966,0.6534090909090909,2.0,0.25
19,gsm8k-00038,math,decode,3,8,learned,336,0.8764880952380952,0.4382440476190476,0.8949599493117559,0.6339285714285714,2.0,0.25
20,gsm8k-00032,math,decode,1,8,learned,368,0.8851902173913043,0.44259510869565216,0.9005153490149457,0.6630434782608695,2.0,0.25
20,gsm8k-00032,math,decode,2,8,learned,352,0.8643465909090909,0.43217329545454547,0.8845339688387784,0.6022727272727273,2.0,0.25
20,gsm8k-00032,math,decode,3,8,learned,336,0.8601190476190477,0.43005952380952384,0.8793189639136905,0.6011904761904762,2.0,0.25
21,gsm8k-00044,math,decode,1,8,learned,368,0.907608695652174,0.453804347826087,0.9250302522078805,0.7092391304347826,2.0,0.25
21,gsm8k-00044,math,decode,2,8,learned,352,0.9012784090909091,0.45063920454545453,0.9145937832919034,0.7215909090909091,2.0,0.25
21,gsm8k-00044,math,decode,3,8,learned,336,0.8824404761904762,0.4412202380952381,0.8997570219494048,0.6726190476190477,2.0,0.25
22,humaneval-HumanEval_14,code,decode,1,8,learned,368,0.9313858695652174,0.4656929347826087,0.9442682680876359,0.7608695652173914,2.0,0.25
22,humaneval-HumanEval_14,code,decode,2,8,learned,352,0.9275568181818182,0.4637784090909091,0.9441084428267046,0.7642045454545454,2.0,0.25
22,humaneval-HumanEval_14,code,decode,3,8,learned,336,0.9241071428571429,0.46205357142857145,0.9391508556547619,0.75,2.0,0.25
23,mt_bench-9170963,conversation,decode,1,8,learned,368,0.9021739130434783,0.45108695652173914,0.9168979810631793,0.7119565217391305,2.0,0.25
23,mt_bench-9170963,conversation,decode,2,8,learned,352,0.890625,0.4453125,0.905181884765625,0.6789772727272727,2.0,0.25
23,mt_bench-9170963,conversation,decode,3,8,learned,336,0.8764880952380952,0.4382440476190476,0.8923267182849702,0.6547619047619048,2.0,0.25
24,humaneval-HumanEval_138,code,decode,1,8,learned,368,0.8817934782608695,0.44089673913043476,0.8998466159986414,0.6494565217391305,2.0,0.25
24,humaneval-HumanEval_138,code,decode,2,8,learned,352,0.8572443181818182,0.4286221590909091,0.8731412020596591,0.5965909090909091,2.0,0.25
24,humaneval-HumanEval_138,code,decode,3,8,learned,336,0.8645833333333334,0.4322916666666667,0.8824564615885416,0.6279761904761905,2.0,0.25
25,wikitext2-00047,general,decode,1,8,learned,368,0.9741847826086957,0.48709239130434784,0.9821286408797555,0.9021739130434783,2.0,0.25
25,wikitext2-00047,general,decode,2,8,learned,352,0.9751420454545454,0.4875710227272727,0.9807017933238636,0.90625,2.0,0.25
25,wikitext2-00047,general,decode,3,8,learned,336,0.9702380952380952,0.4851190476190476,0.9775841122581845,0.8898809523809523,2.0,0.25
26,humaneval-HumanEval_70,code,decode,1,8,learned,368,0.9184782608695652,0.4592391304347826,0.932785697605299,0.75,2.0,0.25
26,humaneval-HumanEval_70,code,decode,2,8,learned,352,0.9119318181818182,0.4559659090909091,0.926544189453125,0.7443181818181818,2.0,0.25
26,humaneval-HumanEval_70,code,decode,3,8,learned,336,0.9092261904761905,0.45461309523809523,0.92608642578125,0.7410714285714286,2.0,0.25
27,wikitext2-00035,general,decode,1,8,learned,368,0.9762228260869565,0.48811141304347827,0.9826301906419836,0.9103260869565217,2.0,0.25
27,wikitext2-00035,general,decode,2,8,learned,352,0.9737215909090909,0.48686079545454547,0.9799319180575284,0.9005681818181818,2.0,0.25
27,wikitext2-00035,general,decode,3,8,learned,336,0.9761904761904762,0.4880952380952381,0.9818333217075893,0.9077380952380952,2.0,0.25
28,humaneval-HumanEval_40,code,decode,1,8,learned,368,0.8885869565217391,0.44429347826086957,0.9070408033288043,0.6766304347826086,2.0,0.25
28,humaneval-HumanEval_40,code,decode,2,8,learned,352,0.8821022727272727,0.44105113636363635,0.8978340842507102,0.6448863636363636,2.0,0.25
28,humaneval-HumanEval_40,code,decode,3,8,learned,336,0.8697916666666666,0.4348958333333333,0.8867536272321429,0.6369047619047619,2.0,0.25
29,wikitext2-00039,general,decode,1,8,learned,368,0.9809782608695652,0.4904891304347826,0.9858570928158967,0.9293478260869565,2.0,0.25
29,wikitext2-00039,general,decode,2,8,learned,352,0.9801136363636364,0.4900568181818182,0.9843583540482954,0.9289772727272727,2.0,0.25
29,wikitext2-00039,general,decode,3,8,learned,336,0.9776785714285714,0.4888392857142857,0.9824538457961309,0.9136904761904762,2.0,0.25
30,wikitext2-00041,general,decode,1,8,learned,368,0.9769021739130435,0.48845108695652173,0.984100341796875,0.9103260869565217,2.0,0.25
30,wikitext2-00041,general,decode,2,8,learned,352,0.9744318181818182,0.4872159090909091,0.981048583984375,0.8977272727272727,2.0,0.25
30,wikitext2-00041,general,decode,3,8,learned,336,0.9732142857142857,0.48660714285714285,0.9785752069382441,0.9047619047619048,2.0,0.25
31,gsm8k-00045,math,decode,1,8,learned,368,0.8980978260869565,0.44904891304347827,0.9162849757982336,0.6711956521739131,2.0,0.25
31,gsm8k-00045,math,decode,2,8,learned,352,0.8892045454545454,0.4446022727272727,0.9022105823863636,0.6534090909090909,2.0,0.25
31,gsm8k-00045,math,decode,3,8,learned,336,0.8846726190476191,0.44233630952380953,0.8982413155691964,0.6398809523809523,2.0,0.25
32,wikitext2-00042,general,decode,1,8,learned,368,0.9762228260869565,0.48811141304347827,0.9831874681555707,0.9103260869565217,2.0,0.25
32,wikitext2-00042,general,decode,2,8,learned,352,0.9730113636363636,0.4865056818181818,0.9806532426313921,0.8977272727272727,2.0,0.25
32,wikitext2-00042,general,decode,3,8,learned,336,0.9620535714285714,0.4810267857142857,0.9711536225818452,0.8601190476190477,2.0,0.25
33,gsm8k-00035,math,decode,1,8,learned,368,0.8899456521739131,0.44497282608695654,0.9054492452870244,0.6603260869565217,2.0,0.25
33,gsm8k-00035,math,decode,2,8,learned,352,0.8892045454545454,0.4446022727272727,0.9009787819602273,0.6732954545454546,2.0,0.25
33,gsm8k-00035,math,decode,3,8,learned,336,0.8727678571428571,0.43638392857142855,0.8886980329241071,0.6517857142857143,2.0,0.25
34,humaneval-HumanEval_115,code,decode,1,8,learned,368,0.9157608695652174,0.4578804347826087,0.9323040506114131,0.7336956521739131,2.0,0.25
34,humaneval-HumanEval_115,code,decode,2,8,learned,352,0.8955965909090909,0.44779829545454547,0.9110343239524148,0.6931818181818182,2.0,0.25
34,humaneval-HumanEval_115,code,decode,3,8,learned,336,0.9002976190476191,0.45014880952380953,0.9160359700520834,0.6994047619047619,2.0,0.25
35,humaneval-HumanEval_45,code,decode,1,8,learned,368,0.9293478260869565,0.46467391304347827,0.9420909052309783,0.7554347826086957,2.0,0.25
35,humaneval-HumanEval_45,code,decode,2,8,learned,352,0.9261363636363636,0.4630681818181818,0.9410400390625,0.7585227272727273,2.0,0.25
35,humaneval-HumanEval_45,code,decode,3,8,learned,336,0.9211309523809523,0.46056547619047616,0.9346226283482143,0.7529761904761905,2.0,0.25
36,wikitext2-00038,general,decode,1,8,learned,368,0.983016304347826,0.491508152173913,0.987412162449049,0.9375,2.0,0.25
36,wikitext2-00038,general,decode,2,8,learned,352,0.9822443181818182,0.4911221590909091,0.9874725341796875,0.9289772727272727,2.0,0.25
36,wikitext2-00038,general,decode,3,8,learned,336,0.9747023809523809,0.48735119047619047,0.9809207007998512,0.9107142857142857,2.0,0.25
37,gsm8k-00046,math,decode,1,8,learned,368,0.904891304347826,0.452445652173913,0.9193619437839674,0.6820652173913043,2.0,0.25
37,gsm8k-00046,math,decode,2,8,learned,352,0.8941761363636364,0.4470880681818182,0.9080491499467329,0.6590909090909091,2.0,0.25
37,gsm8k-00046,math,decode,3,8,learned,336,0.8735119047619048,0.4367559523809524,0.8928920200892857,0.6220238095238095,2.0,0.25
38,mt_bench-48344673,conversation,decode,1,8,learned,368,0.8668478260869565,0.43342391304347827,0.8891190238620924,0.5896739130434783,2.0,0.25
38,mt_bench-48344673,conversation,decode,2,8,learned,352,0.8579545454545454,0.4289772727272727,0.8747419877485796,0.6051136363636364,2.0,0.25
38,mt_bench-48344673,conversation,decode,3,8,learned,336,0.84375,0.421875,0.8637491861979166,0.5654761904761905,2.0,0.25
39,mt_bench-23836768,conversation,decode,1,8,learned,368,0.8845108695652174,0.4422554347826087,0.9044773267663043,0.657608695652174,2.0,0.25
39,mt_bench-23836768,conversation,decode,2,8,learned,352,0.8728693181818182,0.4364346590909091,0.8936795321377841,0.5909090909090909,2.0,0.25
39,mt_bench-23836768,conversation,decode,3,8,learned,336,0.8541666666666666,0.4270833333333333,0.8772859119233631,0.5744047619047619,2.0,0.25
40,mt_bench-40319087,conversation,decode,1,8,learned,368,0.8947010869565217,0.44735054347826086,0.9124623174252717,0.6657608695652174,2.0,0.25
40,mt_bench-40319087,conversation,decode,2,8,learned,352,0.8892045454545454,0.4446022727272727,0.9050071022727273,0.6704545454545454,2.0,0.25
40,mt_bench-40319087,conversation,decode,3,8,learned,336,0.8623511904761905,0.43117559523809523,0.8819754464285714,0.6101190476190477,2.0,0.25
41,mt_bench-46306085,conversation,decode,1,8,learned,368,0.8790760869565217,0.43953804347826086,0.898895263671875,0.6195652173913043,2.0,0.25
41,mt_bench-46306085,conversation,decode,2,8,learned,352,0.8877840909090909,0.44389204545454547,0.9080144708806818,0.6590909090909091,2.0,0.25
41,mt_bench-46306085,conversation,decode,3,8,learned,336,0.8645833333333334,0.4322916666666667,0.8888840448288691,0.5892857142857143,2.0,0.25
42,mt_bench-68335013,conversation,decode,1,8,learned,368,0.8695652173913043,0.43478260869565216,0.8875241486922555,0.6114130434782609,2.0,0.25
42,mt_bench-68335013,conversation,decode,2,8,learned,352,0.8678977272727273,0.43394886363636365,0.8832078413529829,0.6107954545454546,2.0,0.25
42,mt_bench-68335013,conversation,decode,3,8,learned,336,0.8578869047619048,0.4289434523809524,0.8781927199590773,0.5833333333333334,2.0,0.25
43,humaneval-HumanEval_61,code,decode,1,8,learned,368,0.923233695652174,0.461616847826087,0.9371895168138586,0.7581521739130435,2.0,0.25
43,humaneval-HumanEval_61,code,decode,2,8,learned,352,0.9161931818181818,0.4580965909090909,0.9277704412286932,0.7528409090909091,2.0,0.25
43,humaneval-HumanEval_61,code,decode,3,8,learned,336,0.8973214285714286,0.4486607142857143,0.9107404436383929,0.7023809523809523,2.0,0.25
44,humaneval-HumanEval_141,code,decode,1,8,learned,368,0.8729619565217391,0.43648097826086957,0.8865024732506793,0.657608695652174,2.0,0.25
44,humaneval-HumanEval_141,code,decode,2,8,learned,352,0.875,0.4375,0.8912214799360796,0.6420454545454546,2.0,0.25
44,humaneval-HumanEval_141,code,decode,3,8,learned,336,0.8541666666666666,0.4270833333333333,0.8667152041480655,0.6190476190476191,2.0,0.25
45,gsm8k-00037,math,decode,1,8,learned,368,0.9211956521739131,0.46059782608695654,0.9369725766389266,0.7527173913043478,2.0,0.25
45,gsm8k-00037,math,decode,2,8,learned,352,0.9183238636363636,0.4591619318181818,0.9294378107244318,0.7443181818181818,2.0,0.25
45,gsm8k-00037,math,decode,3,8,learned,336,0.9017857142857143,0.45089285714285715,0.9193536667596727,0.7053571428571429,2.0,0.25
